NCTId,BriefTitle,Condition,Phase,StudyType,InterventionType,InterventionName,Enrollment,StartDate,PrimaryCompletionDate,OverallStatus,LeadSponsorName,planned_enrollment,num_conditions,num_interventions,planned_duration_days,sponsor_type_industry,intervention_type,start_year,has_multiple_conditions,has_multiple_interventions,is_large_trial,label
NCT01701089,A Study of RO4602522 in Patients With Alzheimer Disease and in Healthy Volunteers,"Healthy Volunteer, Alzheimer's Disease",PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,11C-L-deprenyl-D2; RO4602522; RO4602522,17,2012-09,2013-05,COMPLETED,Hoffmann-La Roche,17.0,1,3,242.0,0,DRUG,2012.0,0,1,0,1.0
NCT01583036,"An Open-label, Single-centre Study Evaluating the Pharmacokinetics of Digoxin Alone and When Administered at Various Doses of Ezogabine/Retigabine in Healthy Adults. The Pharmacokinetics of Ezogabine/Retigabine and the N-acetyl Metabolite of Ezogabine/Retigabine (NAMR) Will Also be Assessed",Epilepsy,PHASE1,INTERVENTIONAL,DRUG; DRUG,Digoxin Alone; Digoxin + Retigabine,30,2012-01-16,2012-04-17,COMPLETED,GlaxoSmithKline,30.0,1,2,92.0,0,DRUG,2012.0,0,1,0,1.0
NCT01584076,Treatment of Residual Amblyopia With Donepezil,Amblyopia,PHASE1,INTERVENTIONAL,DRUG; OTHER,Donepezil; Patching,18,2012-08,2021-01,COMPLETED,Boston Children's Hospital,18.0,1,2,3075.0,0,DRUG,2012.0,0,1,0,1.0
NCT01641588,Are You Sitting Down: Cognitive Exectutive Function Task Comparison Between Seated and Standing Positions,(Focus) Posture Effect on Cognitive Performance,PHASE1; PHASE2,INTERVENTIONAL,BEHAVIORAL,posture: sitting or standing,19,2012-03,2012-03,COMPLETED,University of Southampton,19.0,1,1,0.0,0,BEHAVIORAL,2012.0,0,0,0,1.0
NCT01475006,AMG 595 First-in-Human in Recurrent Gliomas,Advanced Malignant Glioma; Anaplastic Astrocytomas; Glioblastoma Multiforme,PHASE1,INTERVENTIONAL,DRUG,AMG 595,32,2012-02,2016-04,COMPLETED,Amgen,32.0,3,1,1521.0,0,DRUG,2012.0,1,0,0,1.0
NCT01644773,Study of the Combination of Crizotinib and Dasatinib in Pediatric Research Participants With Diffuse Pontine Glioma (DIPG) and High-Grade Glioma (HGG),Diffuse Intrinsic Pontine Glioma; High-grade Glioma,PHASE1,INTERVENTIONAL,DRUG; DRUG,Crizotinib; Dasatinib,36,2012-11-27,2018-03-07,COMPLETED,St. Jude Children's Research Hospital,36.0,2,2,1926.0,0,DRUG,2012.0,1,1,0,1.0
NCT01585207,Proof-of-Concept Safety Study of CPP-109 (Vigabatrin) for Treatment Refractory Tourette's Disorder,Tourette's Disorder,PHASE1; PHASE2,INTERVENTIONAL,DRUG,vigabatrin,4,2012-07,2015-03,COMPLETED,Barbara J. Coffey,4.0,1,1,973.0,0,DRUG,2012.0,0,0,0,1.0
NCT01502605,Phase I Study of Orally Administered Aminolevulinic Acid for Resection of Malignant Astrocytomas,Astrocytoma; Glioma,PHASE1,INTERVENTIONAL,DRUG,5-Aminolevulinic Acid,6,2012-09,2015-05,TERMINATED,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,6.0,2,1,972.0,0,DRUG,2012.0,1,0,0,0.0
NCT01702467,"Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of Single, Oral Escalating Doses of GSK2647544 in Healthy Volunteers",Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,GSK2647544; Placebo,27,2012-10-19,2013-05-15,COMPLETED,GlaxoSmithKline,27.0,1,2,208.0,0,DRUG,2012.0,0,1,0,1.0
NCT01702480,Effects of Triglycerides on Age-Related Cognitive Function Decline in Older Subjects,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,GSK2981710; Placebo,116,2012-11-05,2015-07-03,COMPLETED,GlaxoSmithKline,116.0,1,2,970.0,0,DRUG,2012.0,0,1,1,1.0
NCT01875094,Self-Management in Stroke Survivors,Stroke; Hypertension,PHASE1; PHASE2,INTERVENTIONAL,OTHER,Self-Management / MTM using Health IT,56,2012-10,2016-03,COMPLETED,University of Minnesota,56.0,2,1,1247.0,0,OTHER,2012.0,1,0,0,1.0
NCT01560585,Open Label Study of Isotretinoin in Mild to Moderate Alzheimer's Disease,Alzheimer's Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Isotretinoin,3,2012-04,2014-08,TERMINATED,University Hospitals Cleveland Medical Center,3.0,1,1,852.0,0,DRUG,2012.0,0,0,0,0.0
NCT01470794,Study of a Retroviral Replicating Vector Combined With a Prodrug to Treat Patients Undergoing Surgery for a Recurrent Malignant Brain Tumor,Glioblastoma Multiforme; Anaplastic Astrocytoma; Anaplastic Oligodendroglioma; Anaplastic Oligoastrocytoma,PHASE1,INTERVENTIONAL,BIOLOGICAL; DRUG,Toca 511 vector; Toca FC,58,2012-02,2016-04-12,COMPLETED,Tocagen Inc.,58.0,4,2,1532.0,1,BIOLOGICAL,2012.0,1,1,0,1.0
NCT03778333,Mesenchymal Stem Cells for Progressive Multiple Sclerosis_Sweden,Autologous Mesenchymal Stem Cells; Multiple Sclerosis,PHASE1,INTERVENTIONAL,BIOLOGICAL,Autologous mesenchymal stem cells,7,2012-12-01,2016-12,COMPLETED,Karolinska Institutet,7.0,2,1,1461.0,0,BIOLOGICAL,2012.0,1,0,0,1.0
NCT01820663,Dietary Intervention With the Modified Atkins Diet in Stroke Rehabilitation,Stroke; Ischemic Stroke,PHASE1; PHASE2,INTERVENTIONAL,OTHER; OTHER,Modified Atkins Diet; Control diet,20,2012-03,2014-05,COMPLETED,Burke Rehabilitation Hospital,20.0,2,2,791.0,0,OTHER,2012.0,1,1,0,1.0
NCT01438684,The Impact of RPh201 on Chronic Vegetative State (CVS): fMRI Study,Chronic Vegetative State,PHASE1,INTERVENTIONAL,DRUG; DRUG,RPh201; Saline,10,2012-09,2019-01,SUSPENDED,Hadassah Medical Organization,10.0,1,2,2313.0,0,DRUG,2012.0,0,1,0,0.0
NCT01492374,"Study to Evaluate the Safety, Tolerability and the Effect of BMS-241027 on Cerebrospinal Fluid Biomarkers in Subjects With Mild Alzheimer's Disease",Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,BMS-241027; BMS-241027; BMS-241027; Placebo matching BMS-241027,40,2012-02,2013-10,COMPLETED,Bristol-Myers Squibb,40.0,1,4,608.0,0,DRUG,2012.0,0,1,0,1.0
NCT01845350,Safety of Autologous M2 Macrophage in Treatment of Non-Acute Stroke Patients,Ischemic Stroke; Hemorrhagic Stroke,PHASE1,INTERVENTIONAL,OTHER,M2 macrophage introduction,13,2012-10,2014-04,COMPLETED,Siberian Branch of the Russian Academy of Medical Sciences,13.0,2,1,547.0,0,OTHER,2012.0,1,0,0,1.0
NCT01709071,Safety and Immunogenicity of a New Inactivated Poliovirus Vaccine in Infants,Poliomyelitis,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG; DRUG; DRUG,IPV; Low dose Sabin-IPV; Low dose adjuvanted Sabin-IPV; Middle dose Sabin-IPV; Middle dose adjuvanted Sabin-IPV; High dose Sabin-IPV; High dose adjuvanted Sabin-IPV,140,2012-02,2012-11,COMPLETED,Pauline Verdijk,140.0,1,7,274.0,0,DRUG,2012.0,0,1,1,1.0
NCT01491893,PVSRIPO for Recurrent Glioblastoma (GBM),GBM; Glioblastoma; Glioma; Malignant Glioma,PHASE1,INTERVENTIONAL,BIOLOGICAL,Recombinant nonpathogenic polio-rhinovirus chimera (PVSRIPO),61,2012-04-25,2017-06-27,COMPLETED,"Istari Oncology, Inc.",61.0,4,1,1889.0,1,BIOLOGICAL,2012.0,1,0,0,1.0
NCT01605357,Hypernatremia for the Prevention and Treatment of Cerebral Edema in Traumatic Brain Injury,Traumatic Brain Injury; Subdural Hematoma; Cerebral Contusion; Head Injury; Cerebral Edema,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,"Induced, sustained hypernatremia using hypertonic saline; Standard of care (hypertonic saline and mannitol; serum sodium)",0,2012-07,2013-07,WITHDRAWN,Massachusetts General Hospital,0.0,5,3,365.0,0,DRUG,2012.0,1,1,0,0.0
NCT01873716,Indocyanine Green Fluorescence Uptake in Human Carotid Artery Plaque,Atherosclerosis; Atherosclerotic Plaque; Carotid Stenosis,PHASE1,INTERVENTIONAL,DRUG,Indocyanine green,5,2013-05,2016-01,COMPLETED,Massachusetts General Hospital,5.0,3,1,975.0,0,DRUG,2013.0,1,0,0,1.0
NCT02012647,Subthalamic Deep Brain Stimulation (DBS) in Parkinson's Disease,Parkinson's Disease,EARLY_PHASE1,INTERVENTIONAL,PROCEDURE; PROCEDURE,Transcranial Magnetic Stimulation (TMS); Motor Physiology Testing,4,2013-08,2016-03,COMPLETED,University of Florida,4.0,1,2,943.0,0,PROCEDURE,2013.0,0,1,0,1.0
NCT01921270,Dysport for the Treatment of OMD,Oral Dystonia; Tardive Dystonia,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Low Dose - AbobotulinumtoxinA,18,2013-08,2017-02-08,COMPLETED,Emory University,18.0,2,1,1287.0,0,DRUG,2013.0,1,0,0,1.0
NCT01606215,Stem Cells in Rapidly Evolving Active Multiple Sclerosis,Multiple Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Mesenchymal stem cells; Placebo,21,2013-01,2019-08,COMPLETED,Imperial College London,21.0,1,2,2403.0,0,DRUG,2013.0,0,1,0,1.0
NCT02291783,"Phase I, Healthy Subject, Safety, Tolerability and Pharmacokinetic Study of an M1 Agonist to Treat Cognitive Impairment",Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,HTL0009936; HTL0009936 placebo,108,2013-11,2014-07,COMPLETED,Nxera Pharma UK Limited,108.0,1,2,242.0,1,DRUG,2013.0,0,1,1,1.0
NCT00397501,BBBD Followed By Methotrexate and Carboplatin With or Without Trastuzumab in Treating Women With Breast Cancer That Has Spread to the Brain,Brain and Central Nervous System Tumors; Breast Cancer; Cognitive/Functional Effects; Drug/Agent Toxicity by Tissue/Organ; Psychosocial Effects of Cancer and Its Treatment,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL; DRUG; DRUG; DRUG,trastuzumab; carboplatin; methotrexate; sodium thiosulfate,0,2013-10,2013-10,WITHDRAWN,OHSU Knight Cancer Institute,0.0,5,4,0.0,0,BIOLOGICAL,2013.0,1,1,0,0.0
NCT01769872,Safety and Effect of Adipose Tissue Derived Mesenchymal Stem Cell Implantation in Patients With Spinal Cord Injury,Spinal Cord Injury,PHASE1; PHASE2,INTERVENTIONAL,PROCEDURE,Autologous Adipose Tissue derived MSCs Transplantation,15,2013-01,2016-01,COMPLETED,R-Bio,15.0,1,1,1095.0,0,PROCEDURE,2013.0,0,0,0,1.0
NCT01874028,A Phase 1 Study to Assess the Effects in the Body of a Single Dose of Trientine Dihydrochloride in Wilson's Disease Patients,Wilson's Disease,PHASE1,INTERVENTIONAL,DRUG,trientine dihydrochloride,20,2013-05,2014-03,COMPLETED,Univar BV,20.0,1,1,304.0,0,DRUG,2013.0,0,0,0,1.0
NCT04627155,A Study to Evaluate the Human Tolerance and Pharmacokinetics of LY03003,Parkinson Disease,PHASE1,INTERVENTIONAL,DRUG,LY03003,20,2013-03-15,2013-05-20,COMPLETED,Luye Pharma Group Ltd.,20.0,1,1,66.0,1,DRUG,2013.0,0,0,0,1.0
NCT02197663,Clinical Evaluation of Acupuncture on the Complications of Cerebral Vascular Accident,Stroke,PHASE1,INTERVENTIONAL,PROCEDURE,acupuncture(44mm in length and 32-gauge),60,2013-04,2015-07,TERMINATED,China Medical University Hospital,60.0,1,1,821.0,0,PROCEDURE,2013.0,0,0,0,0.0
NCT01688401,Intra-arterial Chemotherapy for the Treatment of Progressive Diffuse Intrinsic Pontine Gliomas (DIPG).,Diffuse Intrinsic Pontine Glioma (DIPG),PHASE1,INTERVENTIONAL,DRUG,Melphalan hydrochloride,3,2013-03-08,2017-05,COMPLETED,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,3.0,1,1,1515.0,0,DRUG,2013.0,0,0,0,1.0
NCT02882997,"An Interactive Computer Game, Called Duck Duck Punch, for Stroke Rehabilitation at Home and in a Rehabilitation Clinic",Stroke,PHASE1; PHASE2,INTERVENTIONAL,BEHAVIORAL; BEHAVIORAL,an interactive computer game; standard activities,40,2013-11,2016-08,COMPLETED,Medical University of South Carolina,40.0,1,2,1004.0,0,BEHAVIORAL,2013.0,0,1,0,1.0
NCT02551757,Stroke and CPAP Outcome Study: A Sham-controlled Trial of CPAP Among Stroke Rehabilitation Patients,"Stroke; Sleep Apnea, Obstructive",PHASE1; PHASE2,INTERVENTIONAL,DEVICE; DEVICE,Auto-titrating CPAP; Sham-CPAP,40,2013-06,2014-11,COMPLETED,University of Washington,40.0,2,2,518.0,0,DEVICE,2013.0,1,1,0,1.0
NCT02241395,Cell Therapy as Treatment for Cerebral Palsy,Cerebral Palsy,PHASE1,INTERVENTIONAL,BIOLOGICAL,Intrathecal autologous bone marrow mononuclear cell transplantation,0,2013-08,2018-06,WITHDRAWN,Neurogen Brain and Spine Institute,0.0,1,1,1765.0,0,BIOLOGICAL,2013.0,0,0,0,0.0
NCT01730547,Mesenchymal Stem Cells for Multiple Sclerosis,Multiple Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL,Autologous mesenchymal stem cells,2,2013-02,2019-05-09,COMPLETED,Karolinska Institutet,2.0,1,1,2288.0,0,BIOLOGICAL,2013.0,0,0,0,1.0
NCT01772524,"Safety, Efficacy and Pharmacokinetics of ALD403",Migraine,PHASE1,INTERVENTIONAL,BIOLOGICAL; DRUG,ALD403; Placebo,163,2013-01,2013-12,COMPLETED,"Alder Biopharmaceuticals, Inc.",163.0,1,2,334.0,1,BIOLOGICAL,2013.0,0,1,1,1.0
NCT01988311,"Pilot Study: Effects of Psilocybin on Behavior, Psychology and Brain Function in Long-term Meditators",Psilocybin; Hallucinogens; Pharmacologic Actions; Central Nervous System Agents; Therapeutic Uses; Psychotropic Drugs,PHASE1,INTERVENTIONAL,DRUG,psilocybin,10,2013-05,2014-01,COMPLETED,Johns Hopkins University,10.0,6,1,245.0,0,DRUG,2013.0,1,0,0,1.0
NCT01747135,Hydroxypropyl Beta Cyclodextrin for Niemann-Pick Type C1 Disease,"Niemann-Pick Disease, Type C1",PHASE1,INTERVENTIONAL,DRUG,VTS-270,14,2013-01,2017-03,COMPLETED,"Vtesse, LLC, a Mallinckrodt Pharmaceuticals Company",14.0,1,1,1520.0,1,DRUG,2013.0,0,0,0,1.0
NCT01747213,Bisnorcymserine in Healthy Adult Volunteers,Healthy Volunteers,PHASE1,INTERVENTIONAL,DRUG; OTHER,BNC; Placebo,75,2013-01-29,2018-09-21,COMPLETED,National Institute on Aging (NIA),75.0,1,2,2061.0,0,DRUG,2013.0,0,1,0,1.0
NCT01953341,Single-Ascending Dose Study of AMG 333 in Healthy Subjects and Subjects With Migraines,Migraine,PHASE1,INTERVENTIONAL,DRUG; DRUG,AMG 333; Placebo,74,2013-10,2014-09,COMPLETED,Amgen,74.0,1,2,335.0,0,DRUG,2013.0,0,1,0,1.0
NCT01660672,Enteral Levetiracetam For Seizure Control In Pediatric Cerebral Malaria,Seizure; Epilepsy; Cerebral Malaria,PHASE1; PHASE2,INTERVENTIONAL,DRUG,LEVETIRACETAM,7,2013-01,2013-07,COMPLETED,University of Rochester,7.0,3,1,181.0,0,DRUG,2013.0,1,0,0,1.0
NCT02892084,Augmentation of Locomotor Adaptation Post-Stroke,Stroke,PHASE1,INTERVENTIONAL,DEVICE; DEVICE,tDCS; Sham tDCS,29,2013-04,2018-03-31,COMPLETED,Medical University of South Carolina,29.0,1,2,1825.0,0,DEVICE,2013.0,0,1,0,1.0
NCT01957735,"BP31510 (Ubidecarenone,USP) Nanosuspension for Intravenous Injection to Patients With Solid Tumors",Metastatic Cancer; Cancer; Solid Tumor,PHASE1,INTERVENTIONAL,DRUG; DRUG,BP31510 monotherapy; BP31510 in combination with chemotherapy,97,2013-10,2017-02-01,COMPLETED,BPGbio,97.0,3,2,1219.0,0,DRUG,2013.0,1,1,0,1.0
NCT01586455,Human Placental-Derived Stem Cell Transplantation,Mucopolysaccharidosis I; Mucopolysaccharidosis VI; Adrenoleukodystrophy; Niemann-Pick Disease; Metachromatic Leukodystrophy; Wolman Disease; Krabbe's Disease; Gaucher's Disease; Fucosidosis; Batten Disease; Severe Aplastic Anemia; Diamond-Blackfan Anemia; Amegakaryocytic Thrombocytopenia; Myelodysplastic Syndrome; Acute Myelogenous Leukemia; Acute Lymphocytic Leukemia,PHASE1,INTERVENTIONAL,DRUG,Human Placental Derived Stem Cell,43,2013-04,2020-06,COMPLETED,New York Medical College,43.0,16,1,2618.0,0,DRUG,2013.0,1,0,0,1.0
NCT01787578,Safety and Pharmacodynamic Study of Sobetirome in X-Linked Adrenoleukodystrophy (X-ALD),X-Linked Adrenoleukodystrophy; Adrenomyeloneuropathy,PHASE1,INTERVENTIONAL,DRUG,Sobetirome,0,2013-04,2013-09,WITHDRAWN,Thomas S. Scanlan,0.0,2,1,153.0,0,DRUG,2013.0,1,0,0,0.0
NCT01500707,Single Dose Study to Assess the Pharmacokinetics of SCH 900800 in Subjects With Parkinson's Disease Being Treated With Levodopa (L-DOPA) (P08235),Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG,SCH 900800,0,2013-01,2013-07,WITHDRAWN,Merck Sharp & Dohme LLC,0.0,1,1,181.0,1,DRUG,2013.0,0,0,0,0.0
NCT01939769,Effects of Exercise on Memory in Healthy and Brain-Injured Individuals,Traumatic Brain Injury,PHASE1,INTERVENTIONAL,OTHER; OTHER,Exercise - Low-intensity exercise; Exercise - High-intensity exercise,42,2013-08-31,2015-05-21,TERMINATED,National Institute of Neurological Disorders and Stroke (NINDS),42.0,1,2,628.0,0,OTHER,2013.0,0,1,0,0.0
NCT01933230,Trial of Cooling for Patients With Excel Cryo Cooling System in Intracerebral Hemorrhage (ICH),Intracerebral Hemorrhage,PHASE1,INTERVENTIONAL,DEVICE,Excel Cryo Cooling System,2,2013-06,2014-09,TERMINATED,The Cleveland Clinic,2.0,1,1,457.0,0,DEVICE,2013.0,0,0,0,0.0
NCT01997749,Effects of a Ketogenic Diet on Acute Stroke,Acute Stroke,PHASE1,INTERVENTIONAL,DIETARY_SUPPLEMENT; DIETARY_SUPPLEMENT; DIETARY_SUPPLEMENT,Ketocal 4:1 (Nutricia); Control diet: Regular diet offered at the hospitals; Ketogenic meals,64,2013-05,2013-12,COMPLETED,University of Copenhagen,64.0,1,3,214.0,0,DIETARY_SUPPLEMENT,2013.0,0,1,0,1.0
NCT01765218,Topiramate in Neonates Receiving Whole Body Cooling for Hypoxic Ischemic Encephalopathy,Hypoxic Ischemic Encephalopathy,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Topiramate; Placebo,34,2013-02,2022-01-27,TERMINATED,Kristin R Hoffman,34.0,1,2,3282.0,0,DRUG,2013.0,0,1,0,0.0
NCT01902771,Dendritic Cell Vaccine Therapy With In Situ Maturation in Pediatric Brain Tumors,Glioma; Brain Cancer; Brain Tumor; Glioblastoma Multiforme; High Grade Glioma,PHASE1,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL; OTHER; PROCEDURE,Dendritic Cell Vaccine; Tumor Lysate; Imiquimod; Leukapheresis,1,2013-09-03,2016-10-24,TERMINATED,Edward Ziga,1.0,5,4,1147.0,0,BIOLOGICAL,2013.0,1,1,0,0.0
NCT01941758,High-Dose Trivalent Influenza Vaccine in Inducing Immune Response Patients With Central Nervous System Tumors,Central Nervous System Neoplasm,PHASE1,INTERVENTIONAL,BIOLOGICAL; OTHER,trivalent influenza vaccine; laboratory biomarker analysis,28,2013-11,2014-11,COMPLETED,Wake Forest University Health Sciences,28.0,1,2,365.0,0,BIOLOGICAL,2013.0,0,1,0,1.0
NCT01898884,Safety and Pharmacology Study of VP 20629 in Adults With Friedreich's Ataxia,Friedreich's Ataxia,PHASE1,INTERVENTIONAL,DRUG; DRUG,VP 20629; Placebo,46,2013-08-13,2015-06-18,COMPLETED,Shire,46.0,1,2,674.0,0,DRUG,2013.0,0,1,0,1.0
NCT01771640,Intrathecal Transplantation of Mesenchymal Stem Cell in Patients With ALS,Amyotrophic Lateral Sclerosis,PHASE1,INTERVENTIONAL,BIOLOGICAL,intrathecal injection,8,2013-08,2014-10,COMPLETED,Royan Institute,8.0,1,1,426.0,0,BIOLOGICAL,2013.0,0,0,0,1.0
NCT02046187,Ketogenic Diet With Radiation and Chemotherapy for Newly Diagnosed Glioblastoma,Glioblastoma (GBM),PHASE1; PHASE2,INTERVENTIONAL,DIETARY_SUPPLEMENT; RADIATION; DRUG,Ketogenic Diet; Radiation therapy; Temozolomide,14,2013-10,2017-02,TERMINATED,"St. Joseph's Hospital and Medical Center, Phoenix",14.0,1,3,1219.0,0,DIETARY_SUPPLEMENT,2013.0,0,1,0,0.0
NCT01984983,Study of a DNA-based Venezuelan Equine Encephalitis Virus DNA Vaccine Administered by Electroporation in Healthy Volunteers,Venezuelan Equine Encephalitis Virus Infection,PHASE1,INTERVENTIONAL,BIOLOGICAL; OTHER,Venezuelan Equine Encephalitis Virus DNA Vaccine Candidate; 0.9% saline placebo,42,2013-12,2014-06,COMPLETED,Ichor Medical Systems Incorporated,42.0,1,2,182.0,1,BIOLOGICAL,2013.0,0,1,0,1.0
NCT01975116,p28 in Treating Younger Patients With Recurrent or Progressive Central Nervous System Tumors,"Teratoid Tumor, Atypical; Choroid Plexus Neoplasms; Anaplastic Astrocytoma; Anaplastic Oligodendroglioma; Brainstem Tumors; Giant Cell Glioblastoma; Glioblastoma; Gliosarcoma; Medulloblastoma; Neuroectodermal Tumor, Primitive",PHASE1,INTERVENTIONAL,DRUG,azurin-derived cell-penetrating peptide p28,18,2013-08,2015-04,COMPLETED,Pediatric Brain Tumor Consortium,18.0,10,1,608.0,0,DRUG,2013.0,1,0,0,1.0
NCT01808482,"A First Time in Human Study Exploring Safety, Tolerability, Pharmacokinetics (PK) and Pharmacodynamics (PD) of GSK2618960 in Healthy Volunteers and Patients With Relapsing Remitting Multiple Sclerosis (RRMS)","Multiple Sclerosis, Relapsing-Remitting",PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG,Part A: 100 mg/mL GSK2618960; Part A: matching placebo; Part B: Dose of GSK2618960 decided from Part A; Part B: matching placebo; Part C: Dose of GSK2618960 decided from Part A and B,16,2013-03-13,2013-08-06,TERMINATED,GlaxoSmithKline,16.0,1,5,146.0,0,DRUG,2013.0,0,1,0,0.0
NCT01978327,"GSK2647544 RD, DDI in Healthy Young and Elderly Volunteers",Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,GSK2647544; drug-drug interaction,12,2013-11-22,2014-03-03,TERMINATED,GlaxoSmithKline,12.0,1,2,101.0,0,DRUG,2013.0,0,1,0,0.0
NCT02061397,Safety of Simvastatin in LAM and TSC,Lymphangioleiomyomatosis; Tuberous Sclerosis Complex,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG,Simvastatin; Sirolimus Oral Product; Everolimus Oral Product,10,2014-03,2019-12-13,COMPLETED,University of Pennsylvania,10.0,2,3,2113.0,0,DRUG,2014.0,1,1,0,1.0
NCT02082327,A Phase 1 Study To Evaluate the Safety of Migalastat Hydrochloride Given Intravenously to Healthy Volunteers,Fabry Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,IV migalastat HCl; IV placebo; oral migalastat HCl,31,2014-03,2014-06,COMPLETED,Amicus Therapeutics,31.0,1,3,92.0,1,DRUG,2014.0,0,1,0,1.0
NCT02131532,A Rehabilitation Therapy for Post-stroke Fatigue,Stroke,PHASE1; PHASE2,INTERVENTIONAL,BEHAVIORAL,A brief psychological intervention,12,2014-07,2015-04,COMPLETED,University of Edinburgh,12.0,1,1,274.0,0,BEHAVIORAL,2014.0,0,0,0,1.0
NCT02323334,A Study of LY3202626 in Healthy Participants and Participants With Alzheimer's Disease,Healthy Volunteers; Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,"LY3202626; Placebo (Part A, B, C); Itraconazole",94,2014-12,2016-02,COMPLETED,Eli Lilly and Company,94.0,2,3,427.0,0,DRUG,2014.0,1,1,0,1.0
NCT02224664,"Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of PF-06649751 in Parkinson's Disease",Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,PF-06649751; PF-06649751; PF-06649751; PF-06649751,50,2014-10,2016-03,COMPLETED,Pfizer,50.0,1,4,517.0,0,DRUG,2014.0,0,1,0,1.0
NCT02305017,Effect of Paracetamol on Opicapone Pharmacokinetics in Healthy Volunteers,Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,BIA 9-1067; Paracetamol,28,2014-03,2014-04,COMPLETED,Bial - Portela C S.A.,28.0,1,2,31.0,0,DRUG,2014.0,0,1,0,1.0
NCT02057315,Study to Determine the Efficacy and Safety of ELS-M11 in Acute Migraine,Migraine Headaches,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,ELS-M11; Placebo,48,2014-03,2014-11,COMPLETED,Achelios Therapeutics,48.0,1,2,245.0,1,DRUG,2014.0,0,1,0,1.0
NCT02192125,"REWIRE - Rehabilitative Wayout In Responsive Home Environments, A Pilot Trial",Stroke,EARLY_PHASE1,INTERVENTIONAL,DEVICE,REWIRE-System,17,2014-01,2015-07,COMPLETED,University of Zurich,17.0,1,1,546.0,0,DEVICE,2014.0,0,0,0,1.0
NCT02235792,High Frequency Oscillations in Neurologic Disease,Parkinson; Epilepsy,PHASE1,INTERVENTIONAL,DEVICE,Activa PC+S,7,2014-07,2020-11-20,COMPLETED,Mayo Clinic,7.0,2,1,2334.0,0,DEVICE,2014.0,1,0,0,1.0
