NCTId,BriefTitle,Condition,Phase,StudyType,InterventionType,InterventionName,Enrollment,StartDate,PrimaryCompletionDate,OverallStatus,LeadSponsorName,planned_enrollment,num_conditions,num_interventions,planned_duration_days,sponsor_type_industry,intervention_type,start_year,has_multiple_conditions,has_multiple_interventions,is_large_trial,label
NCT01702480,Effects of Triglycerides on Age-Related Cognitive Function Decline in Older Subjects,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,GSK2981710; Placebo,116,2012-11-05,2015-07-03,COMPLETED,GlaxoSmithKline,116.0,1,2,970.0,0,DRUG,2012.0,0,1,1,1.0
NCT02534480,Neurogenetic Pharmaceuticals (NGP) 555 in Healthy Young Volunteers (Single-ascending Dose),Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG,NGP 555,40,2015-03,2015-10,COMPLETED,NeuroGenetic Pharmaceuticals Inc,40.0,1,1,214.0,1,DRUG,2015.0,0,0,0,1.0
NCT03341689,Psilocybin for the Treatment of Migraine Headache,Migraine Headache,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,High Dose Psilocybin; Low Dose Psilocybin; Placebo,14,2017-11-01,2021-04-30,COMPLETED,Yale University,14.0,1,3,1276.0,0,DRUG,2017.0,0,1,0,1.0
NCT02835690,"Study of the Safety, Tolerability, Pharmacokinetics and Efficacy of Pembrolizumab (MK-3475) in Chinese Participants With Non-Small-Cell Lung Cancer (MK-3475-032/KEYNOTE-032)",Non-Small-Cell Lung Cancer,PHASE1,INTERVENTIONAL,BIOLOGICAL,Pembrolizumab,44,2016-08-04,2017-09-19,COMPLETED,Merck Sharp & Dohme LLC,44.0,1,1,411.0,1,BIOLOGICAL,2016.0,0,0,0,1.0
NCT00467935,Scotoma Reduction in AMD Patients Treated With Ranibizumab,Macular Degeneration,PHASE1; PHASE2,INTERVENTIONAL,DRUG,intravitreal injection Lucentis (ranibizumab),20,2007-03,2007-11,COMPLETED,Retina Research Foundation,20.0,1,1,245.0,0,DRUG,2007.0,0,0,0,1.0
NCT00265408,Pilot Study of Aspirin Versus Warfarin for Cervicocephalic Arterial Dissection,Ischemic Stroke,PHASE1,INTERVENTIONAL,DRUG; DRUG,aspirin; warfarin,0,2005-12,,WITHDRAWN,"University of California, San Diego",0.0,1,2,,0,DRUG,2005.0,0,1,0,0.0
NCT02389608,"The Immediate Effect of Electrical Stimulation Transcranial Direct Current (tDCS) Associated With the Use of FES, in Muscle Activity of the Tibialis Anterior Muscle, Balance and Plantar Pressure Distribution of Individuals With Hemiparesis Due to Stroke",STROKE,PHASE1; PHASE2,INTERVENTIONAL,DEVICE; DEVICE; DEVICE,Transcranial direct current stimulation (tDCS); Functional electrical stimulation (FES); Sham stimulation,30,2015-01,2016-02,COMPLETED,University of Nove de Julho,30.0,1,3,396.0,0,DEVICE,2015.0,0,1,0,1.0
NCT00006773,Bortezomib in Treating Patients With Recurrent Glioma,Adult Anaplastic Astrocytoma; Adult Anaplastic Oligodendroglioma; Adult Giant Cell Glioblastoma; Adult Glioblastoma; Adult Gliosarcoma; Recurrent Adult Brain Tumor,PHASE1,INTERVENTIONAL,DRUG,bortezomib,42,2001-05,2007-06,TERMINATED,National Cancer Institute (NCI),42.0,6,1,2222.0,0,DRUG,2001.0,1,0,0,0.0
NCT02169479,Pharmacokinetic-pharmacodynamic Interaction Between Each of Three Diferente Single Doses of BIA 9-1067 and a Single-dose of Immediate-release 100/25 mg Levodopa/Carbidopa,Parkinson's Disease (PD),PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,BIA 9-1067; Placebo; Sinemet® 100/25,16,2008-09,2008-12,COMPLETED,Bial - Portela C S.A.,16.0,1,3,91.0,0,DRUG,2008.0,0,1,0,1.0
NCT02260570,Remediation of Impaired Self-Regulation in Patients With Mild TBI,Mild Traumatic Brain Injury,EARLY_PHASE1,INTERVENTIONAL,DRUG; DRUG,Tolcapone; Placebo,55,2015-08-01,2021-06-30,COMPLETED,VA Office of Research and Development,55.0,1,2,2160.0,0,DRUG,2015.0,0,1,0,1.0
NCT04022473,Study to Compare GI Tolerability Following Oral Administration of Bafiertam™ or Tecfidera to Healthy Volunteers,Multiple Sclerosis,PHASE1,INTERVENTIONAL,DRUG; DRUG,Bafiertam; Tecfidera,210,2019-07-07,2019-10-19,COMPLETED,Banner Life Sciences LLC,210.0,1,2,104.0,1,DRUG,2019.0,0,1,1,1.0
NCT07187141,Nasal Protollin in Early Symptomatic Alzheimer's Disease,Alzheimer Disease (AD),PHASE1,INTERVENTIONAL,DRUG,Protollin,16,2021-11-18,2022-09-22,COMPLETED,Brigham and Women's Hospital,16.0,1,1,308.0,0,DRUG,2021.0,0,0,0,1.0
NCT03454893,"Open Label, Study Of Efficacy and Safety Of AVR-RD-01 for Treatment-Naive Subjects With Classic Fabry Disease",Fabry Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG,AVR-RD-01,15,2018-02-21,2022-03-14,TERMINATED,AVROBIO,15.0,1,1,1482.0,0,DRUG,2018.0,0,0,0,0.0
NCT05169944,Magrolimab in Children and Adults With Recurrent or Progressive Malignant Brain Tumors,"Brain Cancer; Malignant Brain Tumor; Recurrent Brain Tumor; Progressive Malignant Brain Tumor; Brain Tumor, Pediatric; Brain Tumor Adult",PHASE1,INTERVENTIONAL,DRUG,Magrolimab,13,2022-04-22,2024-09-30,COMPLETED,"University of California, San Francisco",13.0,6,1,892.0,0,DRUG,2022.0,1,0,0,1.0
NCT01738581,rTMS and Retraining in Focal Hand Dystonia,Focal Dystonia,PHASE1; PHASE2,INTERVENTIONAL,DEVICE; BEHAVIORAL; BEHAVIORAL,Repetitive Transcranial Magnetic Stimulation; Sensorimotor Retraining; Non-specific Therapy,9,2011-11,2015-06,COMPLETED,University of Minnesota,9.0,1,3,1308.0,0,DEVICE,2011.0,0,1,0,1.0
NCT00095771,Arsenic Trioxide and Radiation Therapy in Treating Young Patients With Newly Diagnosed Gliomas,Brain and Central Nervous System Tumors,PHASE1,INTERVENTIONAL,DRUG; RADIATION,arsenic trioxide; radiation therapy,36,2004-11,2011-01,COMPLETED,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,36.0,1,2,2252.0,0,DRUG,2004.0,0,1,0,1.0
NCT04057807,Peripheral Benzodiazepine Receptors (PBR28) Brain PET Imaging With Lipopolysaccharide Challenge for the Study of Microglia Function in Alzheimer's Disease,Alzheimer Disease,EARLY_PHASE1,INTERVENTIONAL,DRUG,LPS,18,2018-04-15,2022-07-27,COMPLETED,Yale University,18.0,1,1,1564.0,0,DRUG,2018.0,0,0,0,1.0
NCT05362409,Study to Evaluate 5-ALA Combined With CV01 Delivery of Ultrasound in Recurrent High Grade Glioma,High Grade Glioma,PHASE1,INTERVENTIONAL,DRUG; DEVICE,5 Aminolevulinic Acid; CV01-delivered ultrasound,22,2022-06-29,2024-12-03,COMPLETED,"Alpheus Medical, Inc.",22.0,1,2,888.0,1,DRUG,2022.0,0,1,0,1.0
NCT03970798,"A Drug Interaction Study of KW-6356 With Midazolam, Caffeine, or Rosuvastatin",Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,Midazolam; Caffeine; Rosuvastatin; KW-6356,50,2019-05-22,2019-07-31,COMPLETED,"Kyowa Kirin Co., Ltd.",50.0,1,4,70.0,1,DRUG,2019.0,0,1,0,1.0
NCT06099886,Repurposing Lithium for Parkinson's Disease,Parkinson's Disease,PHASE1,INTERVENTIONAL,DIETARY_SUPPLEMENT,Lithium aspartate,17,2023-10-12,2024-12-06,COMPLETED,State University of New York at Buffalo,17.0,1,1,421.0,0,DIETARY_SUPPLEMENT,2023.0,0,0,0,1.0
NCT01769872,Safety and Effect of Adipose Tissue Derived Mesenchymal Stem Cell Implantation in Patients With Spinal Cord Injury,Spinal Cord Injury,PHASE1; PHASE2,INTERVENTIONAL,PROCEDURE,Autologous Adipose Tissue derived MSCs Transplantation,15,2013-01,2016-01,COMPLETED,R-Bio,15.0,1,1,1095.0,0,PROCEDURE,2013.0,0,0,0,1.0
NCT00559702,Safety Study of Natalizumab to Treat Multiple Sclerosis (MS),Relapsing-Remitting Multiple Sclerosis; Secondary Progressive Multiple Sclerosis,PHASE1,INTERVENTIONAL,DRUG; OTHER,natalizumab; standard of care,76,2007-10,2011-11,COMPLETED,Biogen,76.0,2,2,1492.0,0,DRUG,2007.0,1,1,0,1.0
NCT02462629,Study of BLZ-100 in Pediatric Subjects With CNS Tumors,Central Nervous System Tumors,PHASE1,INTERVENTIONAL,DRUG,BLZ-100,29,2015-06,2018-07,COMPLETED,Blaze Bioscience Inc.,29.0,1,1,1126.0,1,DRUG,2015.0,0,0,0,1.0
NCT04677829,Safety and Tolerability of PNT001 in Patients With Acute Traumatic Brain Injury (TBI),Traumatic Brain Injury,PHASE1,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL,PNT001; %5 dextrose for infusion,1,2021-03-29,2021-04-12,TERMINATED,"Pinteon Therapeutics, Inc",1.0,1,2,14.0,1,BIOLOGICAL,2021.0,0,1,0,0.0
NCT00723983,"Phase I, Open Label, Single-Dose, Four Way Crossover Study to Compare the PK of NP101 With Oral Imitrex® (50mg) in Migraine Subjects During an Acute Migraine Attack and During a Non-Migraine Period",Migraine Disorders,PHASE1,INTERVENTIONAL,DRUG; DRUG,Sumatriptan succinate; NP101 Study Patch,23,2008-11,2009-09,COMPLETED,NuPathe Inc.,23.0,1,2,304.0,1,DRUG,2008.0,0,1,0,1.0
NCT03945526,Effect of Astaxanthin Supplementation on Plasma Malondialdehyde Levels and NIHSS of Stroke Patients,Cerebral Stroke; Malondialdehyde; Oxidative Stress,PHASE1,INTERVENTIONAL,DRUG; DRUG,Astaxanthine; Placebo Oral Tablet,24,2010-03-23,2010-06-09,COMPLETED,Indonesia University,24.0,3,2,78.0,0,DRUG,2010.0,1,1,0,1.0
NCT02709226,Dose Escalation Trial of Re-irradiation in Good Prognosis Recurrent Glioblastoma,"Astrocytoma, Grade IV; Giant Cell Glioblastoma; Glioblastoma Multiforme; Gliosarcoma",PHASE1,INTERVENTIONAL,RADIATION,Radiation,17,2016-06-15,2022-12-16,COMPLETED,National Cancer Institute (NCI),17.0,4,1,2375.0,0,RADIATION,2016.0,1,0,0,1.0
NCT03204955,A Low ChloridE hyperTonic Solution for Brain Edema,Subarachnoid Hemorrhage; Acute Kidney Injury,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,Sodium chloride /sodium acetate (16.4%); Sodium chloride (23.4%); PlasmaLyte,59,2017-06-28,2018-09-30,COMPLETED,Emory University,59.0,2,3,459.0,0,DRUG,2017.0,1,1,0,1.0
NCT06447415,"Safety, Tolerability, and Preliminary Efficacy of HRS-7450 Injection in the Treatment of Acute Ischemic Stroke: a Multi-center, Randomized, Double-blind, Double-dummy, Placebo-controlled Clinical Trial",Acute Ischemic Stroke,PHASE1,INTERVENTIONAL,DRUG; DRUG,HRS-7450; 0.9% sodium chloride injection,64,2024-08-06,2025-03-18,COMPLETED,"Fujian Shengdi Pharmaceutical Co., Ltd.",64.0,1,2,224.0,1,DRUG,2024.0,0,1,0,1.0
NCT05491785,"Cebranopadol Effects on Ventilatory Drive, Central Nervous System (CNS) and Pain.",Pain,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG; DRUG,Cebranopadol 600 µg; Cebranopadol 800 µg; Cebranopadol 1000 µg; Oxycodone 30 mg; Oxycodone 60 mg; Placebo,30,2022-07-29,2023-03-30,COMPLETED,"Tris Pharma, Inc.",30.0,1,6,244.0,1,DRUG,2022.0,0,1,0,1.0
NCT01878578,The Effect of BIA 2-093 on the Steady-state Pharmacokinetic Profile of Phenytoin in Patients,Epilepsy,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,Eslicarbazepine acetate; phenytoin; Placebo,4,2002-11,2003-03,TERMINATED,Bial - Portela C S.A.,4.0,1,3,120.0,0,DRUG,2002.0,0,1,0,0.0
NCT00525668,Sunphenon Epigallocatechin-gallate (EGCg) in Relapsing-remitting Multiple Sclerosis (SuniMS Study),Relapsing-remitting Multiple Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,epigallocatechin-gallate (Sunphenon); placebo,120,2007-09,2012-11,COMPLETED,"Charite University, Berlin, Germany",120.0,1,2,1888.0,0,DRUG,2007.0,0,1,1,1.0
NCT04470050,Dexmedetomidine in the Treatment of Symptoms Of Acute Opioid Withdrawal,Opioid Withdrawal,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Dexmedetomidine; Placebo,225,2020-06-09,2021-02-18,COMPLETED,BioXcel Therapeutics Inc,225.0,1,2,254.0,1,DRUG,2020.0,0,1,1,1.0
NCT00140218,R(+) Pramipexole in Early Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,DRUG,R(+) pramipexole dihydrochloride monohydrate,30,2005-08,2007-01,COMPLETED,"Bennett, James P., Jr., M.D., Ph.D.",30.0,1,1,518.0,0,DRUG,2005.0,0,0,0,1.0
NCT00224640,Iron-Chelating Therapy and Friedreich Ataxia,Friedreich Ataxia,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Iron chelating intervention,15,2005-03,2008-03,COMPLETED,Assistance Publique - Hôpitaux de Paris,15.0,1,1,1096.0,0,DRUG,2005.0,0,0,0,1.0
NCT05002140,"Trial of XRD-0394, a Kinase Inhibitor, in Combination With Palliative Radiotherapy in Advanced Cancer Patients",Metastasis; Locally Advanced Solid Tumor; Recurrent Cancer,PHASE1,INTERVENTIONAL,DRUG; RADIATION,XRD-0394; Palliative radiotherapy,12,2021-08-24,2023-07-21,COMPLETED,XRad Therapeutics Inc,12.0,3,2,696.0,1,DRUG,2021.0,1,1,0,1.0
NCT05344040,Remote Exercise Effects on Cognitive Processing Speed in Multiple Sclerosis: A Pilot Trial,Multiple Sclerosis,EARLY_PHASE1,INTERVENTIONAL,BEHAVIORAL; BEHAVIORAL,Remotely Delivered and Supported Aerobic Walking Exercise Training; Remotely Delivered and Supported Stretching and Toning Exercise Training,25,2022-05-25,2022-12-01,COMPLETED,Kessler Foundation,25.0,1,2,190.0,0,BEHAVIORAL,2022.0,0,1,0,1.0
NCT03418688,A Multiple Ascending Dose Study of COR388,Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,COR388; Placebo,33,2018-03-06,2018-10-15,COMPLETED,Cortexyme Inc.,33.0,1,2,223.0,1,DRUG,2018.0,0,1,0,1.0
NCT01005862,Effect of PF-04360365 On ABETA In Patients With Alzheimer's Disease And Healthy Volunteers,Alzheimer's Disease,PHASE1,INTERVENTIONAL,BIOLOGICAL; DRUG,PF-04360365; Placebo,17,2010-03,2012-09,COMPLETED,Pfizer,17.0,1,2,915.0,0,BIOLOGICAL,2010.0,0,1,0,1.0
NCT01747213,Bisnorcymserine in Healthy Adult Volunteers,Healthy Volunteers,PHASE1,INTERVENTIONAL,DRUG; OTHER,BNC; Placebo,75,2013-01-29,2018-09-21,COMPLETED,National Institute on Aging (NIA),75.0,1,2,2061.0,0,DRUG,2013.0,0,1,0,1.0
NCT00118924,Safety of and Immune Response to a Tick-Borne Encephalitis Vaccine (LGT(TP21)/DEN4) in Healthy Adults,Tick-Borne Encephalitis,PHASE1,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL,LGT(TP21)/DEN4; Placebo,28,2005-07,2007-07,COMPLETED,National Institute of Allergy and Infectious Diseases (NIAID),28.0,1,2,730.0,0,BIOLOGICAL,2005.0,0,1,0,1.0
NCT02061397,Safety of Simvastatin in LAM and TSC,Lymphangioleiomyomatosis; Tuberous Sclerosis Complex,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG,Simvastatin; Sirolimus Oral Product; Everolimus Oral Product,10,2014-03,2019-12-13,COMPLETED,University of Pennsylvania,10.0,2,3,2113.0,0,DRUG,2014.0,1,1,0,1.0
NCT01600859,Evaluation of E2609 in Subjects With Mild Cognitive Impairment or Mild Dementia Due to Alzheimer's Disease (Study: E2609-A001-101 Amendment 02),Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,E2609; Placebo for E2609,65,2012-07,2013-09,COMPLETED,Eisai Inc.,65.0,1,2,427.0,1,DRUG,2012.0,0,1,0,1.0
NCT01485276,Combined Deep Brain Stimulation for Parkinson's Disease,Parkinson Disease,PHASE1; PHASE2,INTERVENTIONAL,PROCEDURE,DBS Surgery,0,2011-11-08,,WITHDRAWN,National Institute of Neurological Disorders and Stroke (NINDS),0.0,1,1,,0,PROCEDURE,2011.0,0,0,0,0.0
NCT01703988,"An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Doses of Nusinersen (ISIS 396443) in Participants With Spinal Muscular Atrophy",Spinal Muscular Atrophy,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Nusinersen,34,2012-10-31,2015-01-31,COMPLETED,Biogen,34.0,1,1,822.0,0,DRUG,2012.0,0,0,0,1.0
NCT03051646,Aspirin as a Pre-Treatment for Exercise in Multiple Sclerosis,Fatigue; Overheating,EARLY_PHASE1,INTERVENTIONAL,DRUG; DRUG,"Acetylsalicylic acid at 1st visit, then Placebo at 2nd visit; Placebo at 1st visit, then Acetylsalicylic acid at 2nd visit",12,2017-01-13,2017-05-10,COMPLETED,Columbia University,12.0,2,2,117.0,0,DRUG,2017.0,1,1,0,1.0
NCT00996723,Clinical Trial Evaluating the Combination of Vandetanib and Dasatinib During and After Radiation Therapy (RT) in Children With Newly Diagnosed Diffuse Intrinsic Pontine Glioma (DIPG),Diffuse Intrinsic Pontine Glioma,PHASE1,INTERVENTIONAL,DRUG,vandetanib and dasatinib,25,2009-10,2012-04,COMPLETED,St. Jude Children's Research Hospital,25.0,1,1,913.0,0,DRUG,2009.0,0,0,0,1.0
NCT05032196,Study of WVE-003 in Patients With Huntington's Disease,Huntington Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG; DRUG,SAD: 30mg WVE-003; SAD: 60mg WVE-003; SAD: 90mg WVE-003; SAD: Pooled Placebo; MD: 30mg WVE-003; MD: Placebo,47,2021-09-06,2024-05-24,COMPLETED,Wave Life Sciences Ltd.,47.0,1,6,991.0,1,DRUG,2021.0,0,1,0,1.0
NCT02874820,I2PETPG - Imidazoline2 Binding Sites in a Group of Participants Diagnosed With AD,Alzheimer Disease,EARLY_PHASE1,INTERVENTIONAL,RADIATION; DRUG,[11C]BU99008; Idazoxan,2,2016-07,2017-03,TERMINATED,Imperial College London,2.0,1,2,243.0,0,RADIATION,2016.0,0,1,0,0.0
NCT03186989,"Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients With Mild Alzheimer's Disease",Mild Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; OTHER,IONIS MAPTRx; Placebo,46,2017-10-12,2022-05-12,COMPLETED,"Ionis Pharmaceuticals, Inc.",46.0,1,2,1673.0,1,DRUG,2017.0,0,1,0,1.0
NCT00446082,Study of Pasireotide Long Acting Release (LAR) Injection in Patients With Acromegaly and Patients With Carcinoid Disease,Carcinoid Tumor; Acromegaly,PHASE1,INTERVENTIONAL,DRUG,Pasireotide,85,2006-06,2013-11,COMPLETED,Novartis Pharmaceuticals,85.0,2,1,2710.0,1,DRUG,2006.0,1,0,0,1.0
NCT02174250,The Effect of Rifampin on the Metabolism of Istradefylline in Healthy Volunteers.,Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,Istradefylline 40 mg; Rifampin 300mg BID + istradefylline 40mg Day 8 only,20,2014-06,2014-08,COMPLETED,"Kyowa Kirin Co., Ltd.",20.0,1,2,61.0,1,DRUG,2014.0,0,1,0,1.0
NCT00416923,Intrathecal Rituximab in Treating Patients With Recurrent CNS Lymphoma,Brain and Central Nervous System Tumors; Lymphoma,PHASE1,INTERVENTIONAL,BIOLOGICAL,rituximab,10,2002-08,2005-11,COMPLETED,"University of California, San Francisco",10.0,2,1,1188.0,0,BIOLOGICAL,2002.0,1,0,0,1.0
NCT05435729,A Pharmacodynamics and Safety Study of DSP-9632P in Patients With Levodopa-Induced Dyskinesia in Parkinson's Disease,Levodopa-induced Dyskinesia; Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG,DSP-9632P 27.5 mg; DSP-9632P 82.5 mg; Placebo; DSP-9632P 55.0 mg; Levodopa formulation,7,2022-05-31,2022-11-30,COMPLETED,"Sumitomo Pharma Co., Ltd.",7.0,2,5,183.0,1,DRUG,2022.0,1,1,0,1.0
NCT00069069,E-Selectin Nasal Instillation to Prevent Secondary Stroke,"Ischemic Attack, Transient; Transient",PHASE1,INTERVENTIONAL,DRUG,Intransal instillation of E-selectin,0,2003-10-01,2018-05-09,WITHDRAWN,National Institute of Neurological Disorders and Stroke (NINDS),0.0,2,1,5334.0,0,DRUG,2003.0,1,0,0,0.0
NCT06419166,An Exploratory Clinical Study of GC012F Injection for Refractory gMG,Refractory Generalized Myasthenia Gravis,EARLY_PHASE1,INTERVENTIONAL,DRUG,GC012F injection,0,2024-12-01,2027-06-01,WITHDRAWN,Zhejiang University,0.0,1,1,912.0,0,DRUG,2024.0,0,0,0,0.0
NCT00003331,Combination Chemotherapy in Treating Patients With Advanced Cancer,"Chronic Myeloproliferative Disorders; Leukemia; Lymphoma; Multiple Myeloma and Plasma Cell Neoplasm; Myelodysplastic Syndromes; Precancerous Condition; Unspecified Adult Solid Tumor, Protocol Specific",PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,fluorouracil; leucovorin calcium; topotecan hydrochloride,30,1998-01,2001-11,COMPLETED,NYU Langone Health,30.0,7,3,1400.0,0,DRUG,1998.0,1,1,0,1.0
NCT00931073,A Phase I Study To Estimate The Effect Of Ketoconazole And Omeprazole On The Pharmacokinetics Of Dimebon In Healthy Subjects Who Are Normal Or Poor CYP2D6 Metabolizers,Alzheimer's Disease; Huntington's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,Dimebon alone; Dimebon + Ketoconazole; Dimebon + Omeprazole,24,2009-07,2009-10,COMPLETED,Pfizer,24.0,2,3,92.0,0,DRUG,2009.0,1,1,0,1.0
NCT01502605,Phase I Study of Orally Administered Aminolevulinic Acid for Resection of Malignant Astrocytomas,Astrocytoma; Glioma,PHASE1,INTERVENTIONAL,DRUG,5-Aminolevulinic Acid,6,2012-09,2015-05,TERMINATED,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,6.0,2,1,972.0,0,DRUG,2012.0,1,0,0,0.0
NCT01338896,Study to Compare Adhesiveness of Two Different Rotigotine Patch Formulations,Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG,Rotigotine transdermal patch,56,2011-04,2011-05,COMPLETED,UCB Pharma,56.0,1,1,30.0,1,DRUG,2011.0,0,0,0,1.0
NCT01143441,Investigating Mechanism of Action of DAC HYP in the Treatment of High-Inflammatory Multiple Sclerosis (MS),"Multiple Sclerosis; Multiple Sclerosis, Relapsing-Remitting",PHASE1,INTERVENTIONAL,BIOLOGICAL,DAC-HYP,48,2010-05-13,2017-08-11,COMPLETED,National Institute of Neurological Disorders and Stroke (NINDS),48.0,2,1,2647.0,0,BIOLOGICAL,2010.0,1,0,0,1.0
NCT02586233,"Study to Assess the Safety, Pharmacokinetics, and Pharmacodynamics of DS-1040b in Subjects With Acute Ischemic Stroke",Acute Ischemic Stroke; Thrombotic Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,DS-1040b; Placebo,106,2015-09,2019-08-13,COMPLETED,Daiichi Sankyo,106.0,2,2,1442.0,0,DRUG,2015.0,1,1,1,1.0
NCT02705547,Rosuvastatin (Crestor) in Friedreich Ataxia,Friedreich Ataxia,EARLY_PHASE1,INTERVENTIONAL,DRUG,Rosuvastatin,12,2016-05,2017-08-04,COMPLETED,Children's Hospital of Philadelphia,12.0,1,1,460.0,0,DRUG,2016.0,0,0,0,1.0
NCT02386306,"Study Evaluating Safety, Tolerability, and PK of Multiple Ascending Doses of GC021109 in Subjects With Mild to Moderate Alzheimer's Disease",Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; OTHER,GC021109; Placebo,39,2015-02,2015-10,COMPLETED,"GliaCure, Inc.",39.0,1,2,242.0,1,DRUG,2015.0,0,1,0,1.0
NCT03056352,Metoclopramide for Post-Traumatic Headache. A Pilot Study,Post-Traumatic Headache,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Metoclopramide; Diphenhydramine,21,2017-03-01,2017-07-20,COMPLETED,Montefiore Medical Center,21.0,1,2,141.0,0,DRUG,2017.0,0,1,0,1.0
NCT02012647,Subthalamic Deep Brain Stimulation (DBS) in Parkinson's Disease,Parkinson's Disease,EARLY_PHASE1,INTERVENTIONAL,PROCEDURE; PROCEDURE,Transcranial Magnetic Stimulation (TMS); Motor Physiology Testing,4,2013-08,2016-03,COMPLETED,University of Florida,4.0,1,2,943.0,0,PROCEDURE,2013.0,0,1,0,1.0
NCT00997438,Defining the Anti-inflammatory Role of Lipoic Acid in Multiple Sclerosis,Multiple Sclerosis,PHASE1,INTERVENTIONAL,DIETARY_SUPPLEMENT,Lipoic Acid,69,2010-08,2013-12,COMPLETED,Portland VA Medical Center,69.0,1,1,1218.0,0,DIETARY_SUPPLEMENT,2010.0,0,0,0,1.0
NCT01272349,Intermittent Hypoxia Elicits Prolonged Restoration of Motor Function in Human SCI,Spinal Cord Injury,PHASE1,INTERVENTIONAL,OTHER; OTHER,Acute intermittent hypoxia; Room air,19,2010-12,2013-11,COMPLETED,Emory University,19.0,1,2,1066.0,0,OTHER,2010.0,0,1,0,1.0
NCT01536249,Dexpramipexole and Cimetidine Drug Drug Interaction (DDI),Amyotrophic Lateral Sclerosis,PHASE1,INTERVENTIONAL,DRUG; DRUG,Dexpramipexole; Cimetidine plus Dexpramipexole,14,2012-03,2012-04,COMPLETED,Knopp Biosciences,14.0,1,2,31.0,1,DRUG,2012.0,0,1,0,1.0
